id,organization,country_code,country_name,postal_code,city,company_size_category,employees,economic_sector_EN,economic_sector_DE,number_of_balances,balance1_type_code,balance1_version,balance1_audit_type,balance1_valid_until_date,balance1_valid_until_year,balance1_year,balance1_score,balance1_documents,balance2_type_code,balance2_version,balance2_audit_type,balance2_valid_until_date,balance2_valid_until_year,balance2_year,balance2_score,balance2_documents,balance3_type_code,balance3_version,balance3_audit_type,balance3_valid_until_date,balance3_valid_until_year,balance3_year,balance3_score,balance3_documents,balance4_type_code,balance4_version,balance4_audit_type,balance4_valid_until_date,balance4_valid_until_year,balance4_year,balance4_score,balance4_documents,balance5_type_code,balance5_version,balance5_audit_type,balance5_valid_until_date,balance5_valid_until_year,balance5_year,balance5_score,balance5_documents,balance6_type_code,balance6_version,balance6_audit_type,balance6_valid_until_date,balance6_valid_until_year,balance6_year,balance6_score,balance6_documents,balance7_type_code,balance7_version,balance7_audit_type,balance7_valid_until_date,balance7_valid_until_year,balance7_year,balance7_score,balance7_documents,balance8_type_code,balance8_version,balance8_audit_type,balance8_valid_until_date,balance8_valid_until_year,balance8_year,balance8_score,balance8_documents
92832,Naturkost Elkershausen GmbH,DE,Germany,37079,Göttingen,Mid (≤250),101-250,Trade / Consumption,Handel / Konsum,1.0,M5.0,Compact,Peer,31-10-2024,2024.0,2022.0,421,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24848,Naturkost Nord Großhandelsgesellschaft mbH,DE,Germany,21218,Seevetal / Hittfeld,Mid (≤250),51-100,Trade / Consumption,Handel / Konsum,1.0,M5.0,Compact,Peer,30-04-2023,2023.0,2021.0,502,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14979,Naturkost Querbeet,DE,Germany,34132,Kassel,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1.0,M5.0,Full,Peer,31-12-2021,2021.0,2019.0,744,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14865,natürlich unverpackt,DE,Germany,48145,Münster,Micro (≤10),1-2,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82913,Naturpark Nagelfluhkette e.V.,DE,Germany,87509,Immenstad-Bühl,Micro (≤10),3-10,Other,Sonstige,1.0,M5.0,Full,Peer,31-07-2024,2024.0,2022.0,371,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56313,Naturresort Gerbehof,DE,Germany,88048,Friedrichshafen,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,31-12-2023,2023.0,2021.0,536,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140204,NAUST HUNECKE und Partner CPA mbH,DE,Germany,58636,Iselohn,Mid (≤250),51-100,Consulting,Beratung / Consulting,1.0,M5.0,Full,Peer,30-09-2025,2025.0,2023.0,266,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14712,"NAVISANA eG, seit 2019 GbR",DE,Germany,50858,Köln,Micro (≤10),3-10,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Full,Desk,30-04-2021,2021.0,2019.0,316,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21570,Nell-Breuning-Haus,DE,Germany,52134,Herzogenrath,Small (≤50),26-50,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,2.0,M5.0,Compact,On site,31-01-2023,2023.0,2021.0,331,Report+Attestation,M5.0,Compact,On site,28-02-2026,2026.0,2024.0,427.0,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771,Nellie Nashorn Soziokultur gGmbH,DE,Germany,79539,Lörrach,Micro (≤10),3-10,Art / Culture / Entertainment,Kunst / Kultur / Unterhaltung,1.0,M5.0,Full,Desk,30-11-2021,2021.0,2019.0,408,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84749,NEST Architekten GbR,DE,Germany,81673,München,Micro (≤10),3-10,Construction / Architecture,Baugewerbe / Architektur,1.0,M5.0,Full,Peer,31-07-2024,2024.0,2022.0,395,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38110,Nets.werk Steyr – Nachhaltig leben,AT,Austria,4400,Steyr,Micro (≤10),1-2,Trade / Consumption,Handel / Konsum,1.0,4.0,Standard,Desk,31-12-2014,2014.0,2012.0,615,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132147,netz.NRW – Verband für Ökologie und soz. Wirtschaften e.V.,DE,Germany,44147,Dortmund,Micro (≤10),3-10,Services,Dienstleistung,1.0,M5.0,Full,Peer,02-11-2025,2025.0,2023.0,568,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68060,Netzwerk Geburt und Familie e.V.,DE,Germany,80337,München,Small (≤50),26-50,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,2.0,M5.0,Compact,Peer,31-03-2021,2021.0,2019.0,527,Report+Certificate,M5.0,Full,On site,31-07-2024,2024.0,2022.0,606.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129576,Netzwert Partner GmbH,DE,Germany,81476,München,Micro (≤10),3-10,Consulting,Beratung / Consulting,1.0,M5.0,Full,Peer,31-12-2025,2025.0,2023.0,368,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79708,"Neumarkter Lammsbräu, Gebr. Ehrnsperger KG",DE,Germany,92318,Neumarkt,Mid (≤250),101-250,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Full,On site,30-09-2024,2024.0,2022.0,577,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160755,nexus Institut GmbH,DE,Germany,12203,Berlin,Small (≤50),11-25,Research / Development / Science,Forschung / Entwicklung / Wissenschaft,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36892,Nikolaus Teixeira communications & design,DE,Germany,82049,Pullach,Micro (≤10),1-2,Printing / Paper / Packaging,Druck / Papier / Verpackung,1.0,4.1,Standard,Desk,30-10-2018,2018.0,2016.0,433,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14674,Nils Wittke,DE,Germany,10717,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,4.1,Standard,Desk,,,,,Report,M5.0,Full,Desk,31-05-2021,2021.0,2019.0,515.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37056,Nina Baresch,AT,Austria,2000,Stockerau,Micro (≤10),1-2,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,4.0,Standard,Desk,31-12-2014,2014.0,2012.0,491,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131662,Nivona Apparate GmbH,DE,Germany,90449,Nürnberg,Mid (≤250),51-100,Trade / Consumption,Handel / Konsum,1.0,M5.0,Full,On site,31-10-2025,2025.0,2023.0,132,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58436,NL 1,NL,Netherlands,12345,,Mid (≤250),51-100,Construction / Architecture,Baugewerbe / Architektur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59391,No Time To Waste (Snew),NL,Netherlands,5281 RE,Boxtel,Small (≤50),11-25,Electrical / Electronics,Elektro / Elektronik,1.0,M5.0,Compact,Peer,31-01-2023,2023.0,2021.0,688,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18598,Novatec Consulting GmbH,DE,Germany,70771,Leinfelden-Echterdingen,Mid (≤250),101-250,Consulting,Beratung / Consulting,2.0,M5.0,Compact,On site,31-10-2022,2022.0,2020.0,239,Report+Attestation,M5.0,Full,On site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98918,noventum consulting GmbH,DE,Germany,48155,Münster,Mid (≤250),101-250,Consulting,Beratung / Consulting,1.0,M5.0,Full,On site,31-07-2025,2025.0,2023.0,263,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14942,NoviTech e.U.,AT,Austria,5020,Salzburg,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,2.0,4.1,Standard,Peer,30-09-2017,2017.0,2015.0,416,Report+Certificate,M5.0,Compact,On site,31-03-2022,2022.0,2020.0,312.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61590,nowwork GbR,DE,Germany,70178,Stuttgart,Micro (≤10),1-2,Services,Dienstleistung,1.0,M5.0,Compact,Desk,30-09-2024,2024.0,2022.0,427,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112674,Oasia GbR,DE,Germany,29456,Hitzacker,Micro (≤10),1-2,Trade / Consumption,Handel / Konsum,1.0,M5.0,Compact,Peer,31-03-2025,2025.0,2023.0,516,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23248,Objekt-Service GmbH,DE,Germany,95497,Goldkronach,Micro (≤10),3-10,Textile,Textilbranche,1.0,M5.0,Compact,Peer,30-06-2023,2023.0,2021.0,308,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45955,öbu – der Verband für nachhaltiges Wirtschaften (Verein),CH,Switzerland,8005,Zürich,Micro (≤10),3-10,Other,Sonstige,1.0,M5.0,Compact,Peer,31-10-2023,2023.0,2021.0,452,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44998,oceanBASIS GmbH,DE,Germany,24159,Kiel,Small (≤50),11-25,Other,Sonstige,1.0,M5.0,Compact,On site,31-01-2024,2024.0,2022.0,432,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92513,Oceanográfica,ES,Spain,35219,El Goro,Micro (≤10),1-2,Other,Sonstige,2.0,M5.0,Full,On site,30-08-2015,2015.0,2013.0,787,,M5.0,Full,On site,30-10-2020,2020.0,2018.0,767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14949,OeAD-WohnraumverwaltungsGmbH,AT,Austria,1010,Wien,Mid (≤250),51-100,Other,Sonstige,6.0,4.1,Standard,Desk,30-10-2014,2014.0,2012.0,575,Report+Attestation,4.1,Standard,Desk,31-03-2018,2018.0,2016.0,541.0,Report+Attestation,M5.0,Full,On site,31-01-2021,2021.0,2019.0,432.0,Report+Attestation,M5.0,Full,Desk,31-03-2022,2022.0,2020.0,520.0,Report+Attestation,M5.0,Full,On site,31-03-2024,2024.0,2022.0,527.0,Report+Attestation,M5.0,Full,On site,30-11-2025,2025.0,2023.0,494.0,Attestation,,,,,,,,,,,,,,,,
14676,Oekofrost,DE,Germany,12109,Berlin,Small (≤50),11-25,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,4.0,4.0,Standard,Desk,31-03-2014,2014.0,2012.0,520,Report+Attestation,4.1,Standard,Desk,31-01-2018,2018.0,2016.0,613.0,Report+Attestation,4.1,Standard,On site,31-01-2021,2021.0,2019.0,709.0,Report+Attestation,M5.0,Full,Desk,29-02-2024,2024.0,2022.0,718.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129590,OH LA LAQUA GmbH,DE,Germany,80469,München,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1.0,M5.0,Full,Peer,31-12-2025,2025.0,2023.0,168,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20027,OIKOPOLIS Participations SA,LU,Luxembourg,5365,Munsbach,Large (>250),>250,Trade / Consumption,Handel / Konsum,3.0,4.1,Standard,Desk,31-10-2016,2016.0,2014.0,633,Report+Attestation,4.1,Standard,Desk,28-02-2019,2019.0,2017.0,712.0,Report+Attestation,M5.0,Full,On site,28-02-2023,2023.0,2021.0,669.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14720,Öko & Fair Umweltzentrum Gauting,DE,Germany,82131,Gauting,Micro (≤10),1-2,Services,Dienstleistung,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14677,Ökofairbau,DE,Germany,94116,Hutthurm,Micro (≤10),1-2,Construction / Architecture,Baugewerbe / Architektur,1.0,M5.0,Compact,Desk,31-01-2021,2021.0,2019.0,209,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84568,Ökokiste Bosshammersch Hof,DE,Germany,35274,Großseelheim,Small (≤50),26-50,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-12-2024,2024.0,2022.0,668,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101028,Ökokiste Kößnach GmbH & Co. KG,DE,Germany,94356,Kirchroth,Small (≤50),11-25,Trade / Consumption,Handel / Konsum,1.0,M5.0,Full,Peer,31-12-2024,2024.0,2022.0,296,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80062,"Ökokiste Schwarzach e.K., Schwarzach a. Main",DE,Germany,97359,Schwarzach,Small (≤50),11-25,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1.0,M5.0,Compact,Peer,31-10-2024,2024.0,2022.0,424,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144485,Ökologisch-Demokratische Partei  LV Berlin,DE,Germany,10409,Berlin,Large (>250),5001-10000,Other,Sonstige,1.0,M5.0,Compact,On site,31-12-2025,2025.0,2023.0,334,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144356,Ökologisch-Demokratische Partei  ÖDP,DE,Germany,97070,Würzburg,Large (>250),5001-10000,Other,Sonstige,1.0,M5.0,Compact,On site,31-12-2025,2025.0,2023.0,362,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36824,Ökomarkt Verbraucher- und Agrarberatung e.V.,DE,Germany,20259,Hamburg,Micro (≤10),3-10,Consulting,Beratung / Consulting,1.0,4.1,Standard,Peer,28-02-2016,2016.0,2014.0,510,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14678,Ökoring Handels GmbH,DE,Germany,82291,Mammendorf,Mid (≤250),101-250,Trade / Consumption,Handel / Konsum,3.0,4.1,Standard,On site,30-06-2015,2015.0,2013.0,541,Report+Attestation,M5.0,Full,On site,31-07-2021,2021.0,2019.0,499.0,Report+Attestation,M5.0,Full,On site,30-09-2024,2024.0,2022.0,578.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44858,Oktoberdruck AG,DE,Germany,10245,Berlin,Micro (≤10),3-10,Printing / Paper / Packaging,Druck / Papier / Verpackung,1.0,4.1,Standard,Peer,31-12-2015,2015.0,2013.0,557,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36947,Oliver Kirchhof,DE,Germany,50968,Köln,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,30-11-2023,2023.0,2021.0,295,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41902,Oliver Tunnat,DE,Germany,33154,Salzkotten,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,30-11-2023,2023.0,2021.0,439,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14679,Omnicert Umweltgutachter GmbH,DE,Germany,93077,Bad Abbach,Micro (≤10),3-10,Consulting,Beratung / Consulting,2.0,M5.0,Full,On site,31-01-2021,2021.0,2019.0,502,Report+Attestation,M5.0,Full,Desk,28-02-2023,2023.0,2021.0,441.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64664,Onze-Lieve-Vrouwekathedraal Antwerpen,BE,Belgium,2000,Antwerpen,Small (≤50),11-25,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,30-06-2024,2024.0,2022.0,326,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14778,Organiced Kitchen,DE,Germany,10557,Berlin,Small (≤50),11-25,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,Peer,28-02-2022,2022.0,2020.0,631,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22589,Organisationsberatung Annelen Schulze Höing,DE,Germany,13469,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,28-02-2023,2023.0,2021.0,300,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37748,Otto Raich,AT,Austria,4452,Ternberg,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,4.1,Standard,Desk,24-03-2016,2016.0,2014.0,306,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14716,Outward Bound gGmbH,DE,Germany,87645,Schwangau,Micro (≤10),3-10,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Full,Peer,31-07-2022,2022.0,2020.0,316,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44860,OWUS Berlin-Brandenburg e.V.,DE,Germany,10243,Berlin,Micro (≤10),1-2,Associations / Societies,Vereine,1.0,4.1,Standard,Peer,31-12-2017,2017.0,2015.0,522,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72205,P1 Consulting GmbH,DE,Germany,33602,Bielefeld,Micro (≤10),3-10,Consulting,Beratung / Consulting,1.0,M5.0,Full,On site,31-01-2025,2025.0,2023.0,228,Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14782,PAP Pongauer ArbeitsProjekt,AT,Austria,5620,Schwarzach,Small (≤50),26-50,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,M5.0,Compact,Peer,31-12-2021,2021.0,2019.0,583,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40111,PAPERBOATS Lenja Rother,DE,Germany,20251,Hamburg,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,30-11-2023,2023.0,2021.0,385,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305,PARITÄTISCHE Sozialpsychiatrisches Zentrum München gGmbH,DE,Germany,81737,München,Mid (≤250),51-100,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1.0,4.1,Standard,Peer,30-11-2019,2019.0,2017.0,425,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14680,Parkhotel Frank,DE,Germany,87561,Oberstorf,Mid (≤250),51-100,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Compact,On site,31-01-2021,2021.0,2019.0,421,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59402,Parktheater Eindhoven,NL,Netherlands,5615 CN,Eindhoven,Mid (≤250),51-100,Art / Culture / Entertainment,Kunst / Kultur / Unterhaltung,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92479,Pauma,ES,Spain,31015,Pamplona,Micro (≤10),1-2,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14741,PCH-Fischer GmbH & Co. KG,DE,Germany,58300,Wetter (Ruhr),Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14697,Pelzl Beratung & Umsetzung,DE,Germany,28719,Bremen,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,M5.0,Compact,Desk,31-07-2021,2021.0,2019.0,461,Report+Attestation,M5.0,Full,Peer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96610,peppair GmbH,DE,Germany,88239,Wangen im Allgäu,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Full,Peer,31-01-2025,2025.0,2023.0,138,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44864,PersonalDock GmbH,DE,Germany,22335,Hamburg,Micro (≤10),3-10,HR,Personalwesen / Personalbeschaffung,1.0,4.1,Standard,Peer,28-02-2016,2016.0,2014.0,421,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19534,Perspektivatelier,AT,Austria,1060,Wien,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,4.1,Standard,Desk,31-10-2016,2016.0,2014.0,528,Report+Attestation,M5.0,Compact,Peer,31-08-2022,2022.0,2020.0,503.0,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36677,Peter Eschner,AT,Austria,1180,Wien,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,4.1,Standard,Desk,31-08-2018,2018.0,2016.0,511,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14681,Peter Frank,DE,Germany,72074,Tübingen,Micro (≤10),1-2,Consulting,Beratung / Consulting,2.0,M5.0,Full,Desk,30-11-2020,2020.0,2018.0,437,Report+Attestation,M5.0,Full,Desk,30-11-2024,2024.0,2022.0,496.0,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14682,Peter Weiss Stiftung (PWS)Literaturfestival,DE,Germany,10115,Berlin,Micro (≤10),3-10,Printing / Paper / Packaging,Druck / Papier / Verpackung,1.0,M5.0,Compact,Desk,31-08-2020,2020.0,2018.0,355,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25426,Petersilchen GmbH,DE,Germany,32839,Steinheim,Mid (≤250),51-100,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2.0,M5.0,Compact,Peer,,,,,,M5.0,Full,On site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92357,Piben Fruits,ES,Spain,12540,Villareal,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44173,Pineta Hotels,IT,Italy,38012,Predaia,Small (≤50),26-50,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Full,Peer,,,, 286 ,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126556,Pineta Nature Resort Srl,IT,Italy,38010,Tavon – Trento,Small (≤50),26-50,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1.0,M5.0,Full,Peer,12-12-2024,2024.0,2022.0,356,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14951,Pizzinini Busreisen,IT,Italy,39042,Brixen,Small (≤50),26-50,Craft,Handwerk,1.0,M5.0,Compact,On site,31-12-2021,2021.0,2019.0,344,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27430,Pizzinini Mobility GmbH,IT,Italy,39042,Brixen,Micro (≤10),3-10,Transport / Logistics,Verkehr / Transport / Logistik,1.0,M5.0,Compact,Peer,31-01-2023,2023.0,2021.0,335,Report+Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124379,Planungsbüro Drobka GmbH,DE,Germany,14806,Bad Belzig,Small (≤50),11-25,Services,Dienstleistung,1.0,M5.0,Compact,Peer,31-08-2025,2025.0,2023.0,95,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92423,Playamar y Turismo,ES,Spain,07458,Santa Margalida,,,Other,Sonstige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79534,playfulmind GmbH,DE,Germany,95494,Gesees,Micro (≤10),1-2,Consulting,Beratung / Consulting,1.0,M5.0,Compact,Desk,30-11-2024,2024.0,2022.0,153,Report+Attestation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
