id,organization,organization_link,country_code,country_name,postal_code,city,company_size_category,employees,economic_sector_EN,economic_sector_DE,number_of_balances_org_table,balance_scores
126584,Tenero Consulting sas,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=b3c3c,IT,Italy,37059,Zevio,Micro (≤10),1-2,Waste Disposal,Abfallentsorgung,1,{'01-06-2025': 139}
144919,Tepui Energy UG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=ucxp4,DE,Germany,40878,Ratingen,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,
164468,terratax Steuerberatungsgesellschaft mbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=e5des,DE,Germany,82166,Gräfelfing,Small (≤50),26-50,Fiscal Advice / Auditing,Steuerberatung / Wirtschaftsprüfung,1,
62100,TESD GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=dejag,DE,Germany,89075,Ulm,Micro (≤10),1-2,EDP / IT,EDV / IT,1,{'31-10-2024': 532}
25351,tetrateam – Nachhaltige Konzepte OHG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=mm4pp,DE,Germany,10961,Berlin,Micro (≤10),1-2,Insurance,Versicherung,2,"{'28-02-2022': 687, '31-12-2024': 677}"
50520,Textlandia Sibylle Reuter,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=zhz4u,DE,Germany,40593,Düsseldorf,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'31-10-2023': 586}
41216,The Camphill School,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=pybag,US,United States,19343,Glenmoore,Mid (≤250),101-250,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1,{'30-07-2017': 552}
112211,The Changer GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=xq6q4,DE,Germany,12053,Berlin,Micro (≤10),3-10,Services,Dienstleistung,1,{'31-10-2025': 404}
106276,The New School for Information Services,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=o64sr,NL,Netherlands,1071 cv,amsterdam,Small (≤50),11-25,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1,{'31-03-2025': 325}
45841,Theater ecce,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=7d5cd,AT,Austria,5020,Salzburg,Micro (≤10),3-10,Art / Culture / Entertainment,Kunst / Kultur / Unterhaltung,1,{'30-06-2024': 566}
35273,"Theater Salz+Pfeffer, Nürnberg",https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=mi5sr,DE,Germany,90443,Nürnberg,Micro (≤10),3-10,Art / Culture / Entertainment,Kunst / Kultur / Unterhaltung,2,"{'30-06-2023': 381, '30-09-2025': 447}"
14751,TherapieZeitRaum,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=p93ww,DE,Germany,30659,Hannover,Small (≤50),11-25,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1,{'31-12-2021': 697}
14934,Think fresh,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=6q23m,DE,Germany,35647,Waldsolms,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'31-03-2022': 317}
164413,Thomas Böke,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=q9yur,DE,Germany,59590,Geseke,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,
14713,Thomas Henne,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=17uuc,DE,Germany,88045,Friedrichshafen,Micro (≤10),1-2,Consulting,Beratung / Consulting,2,"{'30-05-2021': 354, '30-11-2025': 610}"
44779,"Thomas Huber, Bauernhof „Kripp“",https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=q32ts,AT,Austria,6067,Absam,Micro (≤10),1-2,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1,{'15-09-2016': 622}
14981,"Thomas Mönius, Gemeinwohlberater",https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=61owq,DE,Germany,90419,Nürnberg,Micro (≤10),1-2,Consulting,Beratung / Consulting,2,"{'31-05-2022': 465, '31-10-2024': 547}"
115472,Thomas Schanz Solutions,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=13821a,CH,Switzerland,8232,Merishausen,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'30-06-2025': 481}
47041,Thomas Uloth Unternehmensberatung,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=tsxhm,DE,Germany,10179,Berlin – Mitte,Micro (≤10),1-2,Consulting,Beratung / Consulting,2,"{'30-09-2020': 171, '31-12-2023': 271}"
155753,Thomas Uloth Unternehmensberatung,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=ft6o,DE,Germany,10179,Berlin – Mitte,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,
14969,Tim Weinert,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=vo1x8,DE,Germany,70372,Stuttgart,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'28-02-2022': 339}
40968,Tischlein Deck Dich e. V.,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=gwe4b,DE,Germany,76135,Karlsruhe,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1,{'31-01-2018': 548}
27432,TLB GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=yb0uk,AT,Austria,6543,Nauders,Micro (≤10),3-10,Transport / Logistics,Verkehr / Transport / Logistik,1,{'31-01-2023': 239}
47141,TOFU Manufaktur Christian Nagel GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=5lv0c,DE,Germany,25474,Ellerbek,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1,{'31-10-2023': 524}
56881,Topp Textil GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=mjuq2,DE,Germany,87471,Durach,Mid (≤250),51-100,Textile,Textilbranche,1,{'30-06-2024': 342}
131835,Tourismusverband Ostallgäu e.V.,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=zd8mp,DE,Germany,87616,Marktoberdorf,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1,
14806,Tourismusverband Wilder Kaiser,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=3oj9f,AT,Austria,6352,Ellmau,Small (≤50),26-50,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1,{'31-12-2021': 508}
14811,Trafik Doppelhammer,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=kal9m,AT,Austria,6342,Niederndorf,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1,{'31-12-2019': 153}
33859,Transition Woods gGmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=jsjuk,DE,Germany,80637,München,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1,{'30-11-2023': 414}
133348,Treebu Srl società benefit,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=3bubm,IT,Italy,37133,Verona,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1,{'16-06-2024': 236}
91324,TRESS Brüder (TRESS Lebensmittel GmbH & Co. KG & Tress Gastronomie GmbH & Co. KG),https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=saxh,DE,Germany,72534,Hayingen-Ehestetten,Mid (≤250),51-100,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1,{'31-03-2025': 445}
36883,Trigon Entwicklungsberatung registrierte Genossenschaft mit beschränkter Haftung,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=jcyr1,AT,Austria,8020,Graz,Micro (≤10),3-10,Consulting,Beratung / Consulting,1,{'31-12-2013': 477}
14690,Trumer Privatbrauerei,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=yq7ds,AT,Austria,5162,Obertrum,Small (≤50),26-50,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,3,"{'30-09-2018': 427, '30-06-2021': 329, '30-06-2025': 375}"
40976,Tut-All Software GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=16mn6,DE,Germany,76275,Ettlingen,Micro (≤10),1-2,EDP / IT,EDV / IT,1,{'30-06-2015': 461}
30333,two4science,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=2on68,DE,Germany,64297,Darmstadt,Micro (≤10),3-10,Chemistry,Chemie,1,{'30-04-2023': 423}
132121,TZ Net GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=sis8i,DE,Germany,44147,Dortmund,Micro (≤10),1-2,Public Administration,Öffentliche Verwaltung,1,{'25-10-2025': 182}
62183,Uitgeverij Genoeg,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=ltzsr,NL,Netherlands,5342 AL,Oss,Micro (≤10),1-2,Media,Medien,1,
14719,Ulenspiegel Druck GmbH & Co. KG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=y1gbj,DE,Germany,82346,Andechs,Micro (≤10),3-10,Printing / Paper / Packaging,Druck / Papier / Verpackung,2,{'30-06-2018': 668}
14916,Ulmer Weltladen,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=f4025,DE,Germany,89073,Ulm,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1,
14691,Ulrike Häussler,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=2esx8,DE,Germany,68219,Mannheim,Micro (≤10),1-2,Consulting,Beratung / Consulting,2,{'31-05-2021': 443}
14983,Universität Kassel Hessische Staatsdomäne,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=y5j8s,DE,Germany,34393,Grebenstein,Small (≤50),11-25,Research / Development / Science,Forschung / Entwicklung / Wissenschaft,1,{'31-12-2021': 507}
14977,Unser Kastanienhof,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=ufhti,DE,Germany,34289,Zierenberg-Oberelsungen,Micro (≤10),3-10,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1,{'31-12-2021': 615}
45134,Unternehmensberatung & Training Dr. Sukowski,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=kpj7f,DE,Germany,12623,Berlin,Micro (≤10),1-2,Fiscal Advice / Auditing,Steuerberatung / Wirtschaftsprüfung,1,{'31-12-2017': 387}
74298,Unternehmensberatung Hagmann,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=1nsgs,AT,Austria,3123,Großrust,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'31-03-2025': 449}
14757,UnternehmensGrün e.V.,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=b4krx,DE,Germany,10117,Berlin,Micro (≤10),3-10,Associations / Societies,Vereine,2,{'31-12-2017': 601}
124485,UnternehmensSinn PartG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=z1gd1,DE,Germany,10179,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,
25349,UnternehmensSinn PartGes,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=um65c,DE,Germany,10585,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'28-02-2022': 421}
83220,upDATE Gesellschaft für Beratung und Training mbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=mnijg,DE,Germany,90449,Nürnberg,Micro (≤10),3-10,Consulting,Beratung / Consulting,1,{'30-09-2024': 287}
66816,Urpunkt,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=y6sss,CH,Switzerland,3012,Bern,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'31-03-2024': 236}
14876,Urte Töpfer – Wirtschaften mit Menschen,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=fvstj,DE,Germany,10827,Berlin,Micro (≤10),1-2,Consulting,Beratung / Consulting,2,"{'31-10-2016': 458, '31-10-2019': 451}"
14795,Vägen Ut! Kooperativen,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=jwvk0,SE,Sweden,41458,Göteborg,Mid (≤250),51-100,Craft,Handwerk,2,{'30-04-2022': 660}
40899,Vanovi Design,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=4nmkt,DE,Germany,12437,Berlin,Micro (≤10),3-10,Media,Medien,1,{'31-08-2023': 304}
14917,Vaude,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=ct7z5,DE,Germany,88069,Tettnang,Large (>250),>250,Textile,Textilbranche,3,"{'28-02-2015': 480, '31-01-2017': 502, '30-03-2020': 631}"
14749,ver.de für nachhaltige Entwicklung e.G.,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=8clz3,DE,Germany,80634,München,Micro (≤10),1-2,Insurance,Versicherung,2,"{'31-07-2021': 530, '31-03-2024': 597}"
44757,Verein freipflanzen,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=9nuc8,AT,Austria,6020,Innsbruck,Micro (≤10),1-2,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1,{'15-09-2016': 616}
37618,Vereinigte Volksbank eG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=oxbin,DE,Germany,33034,Brakel,Mid (≤250),101-250,Banking,Banken,1,{'31-05-2023': 355}
143256,Vermessung Schubert ZT GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=jyq59,AT,Austria,3100,St. Pölten,Mid (≤250),51-100,Services,Dienstleistung,1,{'31-10-2025': 292}
36795,Veronika Lamprecht GAIA-Akademie,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=qq6zc,AT,Austria,4112,St. Gotthard i. M.,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'30-12-2013': 622}
143242,Versicherungsagentur Halmenschlager GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=vvayw,AT,Austria,3071,Böheimkirchen,Micro (≤10),3-10,Insurance,Versicherung,1,{'31-10-2025': 163}
82861,vhs Kempten,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=hgq8s,DE,Germany,87435,Kempten,Small (≤50),26-50,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1,{'31-07-2024': 446}
153963,viadee Unternehmensberatung AG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=qa166,DE,Germany,48147,Münster,Mid (≤250),101-250,Consulting,Beratung / Consulting,1,
38378,Videotechnik Ing. Friedel HANS e.U.,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=w1c21,AT,Austria,2380,Perchtoldsdorf,Micro (≤10),3-10,Craft,Handwerk,1,{'31-12-2014': 617}
102365,Vinzenz Service GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=howcc,DE,Germany,72488,Sigmaringen,Mid (≤250),51-100,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,3,"{'31-10-2020': 254, '31-12-2022': 372, '30-06-2025': 432}"
93793,Vision11 GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=8u3wn,DE,Germany,80336,München,Mid (≤250),51-100,Consulting,Beratung / Consulting,1,{'31-12-2024': 100}
25050,visuellverstehen GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=4k41w,DE,Germany,24937,Flensburg,Small (≤50),11-25,EDP / IT,EDV / IT,2,"{'31-03-2023': 405, '31-05-2025': 476}"
15653,Vitark NV,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=uap92,BE,Belgium,9041,Oostakker,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'31-07-2022': 348}
94595,Vivat Lingua! Sprachtrainingsprogramme GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=t6epp,DE,Germany,72072,Tübingen,Small (≤50),11-25,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1,{'31-12-2024': 469}
14962,Voelkel GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=wtkqz,DE,Germany,29478,Höhbeck,Mid (≤250),101-250,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2,"{'31-10-2022': 584, '31-05-2025': 663}"
45136,Volkshilfe Tirol,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=x52k0,AT,Austria,6020,Innsbruck,Mid (≤250),51-100,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1,{'30-06-2015': 504}
61662,Vollkornbäckerei Barth GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=i21oj,DE,Germany,56332,Niederfell,Small (≤50),26-50,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1,{'30-06-2024': 395}
14877,Vollkornbäckerei Niemand GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=uw9jc,DE,Germany,58093,Hagen,Small (≤50),26-50,Craft,Handwerk,1,{'31-10-2020': 417}
44965,Vorarlberger Gemeindeverband,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=yt008,AT,Austria,6850,Dornbirn,Micro (≤10),3-10,Public Administration,Öffentliche Verwaltung,1,{'30-09-2018': 767}
124636,Vorarlberger Landes-Versicherung V.a.G.,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=nubqj,AT,Austria,6900,Bregenz,Mid (≤250),101-250,Insurance,Versicherung,2,"{'31-07-2022': 247, '31-08-2025': 287}"
101572,w e i s s Architekten,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=taw4a,DE,Germany,85072,Eichstätt,Small (≤50),11-25,Construction / Architecture,Baugewerbe / Architektur,1,{'31-07-2025': 274}
45138,Walch Bewegt GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=xszm4,AT,Austria,6700,Bludenz,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,1,{'31-05-2016': 638}
41075,Waldkindergarten St. Andrä,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=u9v42,AT,Austria,3423,Wördern,Micro (≤10),3-10,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1,{'30-06-2015': 774}
14777,Waldorfschulverein Freiburg St. Georgen,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=m8pvq,DE,Germany,79111,Freiburg,Mid (≤250),51-100,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,2,"{'30-05-2019': 777, '31-12-2020': 716}"
14878,Waldorfschulverein Wetterau e.V.,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=99m7y,DE,Germany,61231,Bad Nauheim,Mid (≤250),51-100,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,1,{'30-05-2020': 632}
14918,Waldtraud Dietrich,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=lloha,AT,Austria,6414,Mieming,Micro (≤10),1-2,Consulting,Beratung / Consulting,1,{'31-12-2020': 312}
14693,Wasmuth & Hörstel,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=egwb8,DE,Germany,56170,Bendorf,Micro (≤10),1-2,Services,Dienstleistung,2,"{'31-10-2020': 325, '31-08-2023': 457}"
14779,WBS TRAINING AG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=akww,DE,Germany,12099,Berlin,Large (>250),>250,Education / University / Polytechnic / Schools,Bildung / Universität / FH / Schulen,3,"{'30-11-2018': 272, '31-01-2022': 356, '28-02-2026': 446}"
37562,Weingut Jurtschitsch,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=z5me8,AT,Austria,3550,Langenlois,Small (≤50),26-50,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,1,{'30-06-2023': 496}
14694,Weiz Stadtmarketing KG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=8jcud,AT,Austria,8160,A-Weiz,Micro (≤10),3-10,Art / Culture / Entertainment,Kunst / Kultur / Unterhaltung,2,"{'30-06-2015': 555, '31-07-2021': 626}"
45140,"wellYunit, Sabine Siehl e.K.",https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=ab4k7,DE,Germany,20251,Hamburg,Micro (≤10),1-2,Internet / Multimedia,Internet / Multimedia,1,{'28-02-2016': 341}
38148,Weltladen Lienz,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=9u8fl,AT,Austria,9900,Lienz,Micro (≤10),3-10,Trade / Consumption,Handel / Konsum,2,"{'31-05-2018': 464, '31-08-2023': 550}"
41212,Weltweitwandern GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=9ztke,AT,Austria,8020,Graz,Micro (≤10),3-10,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1,{'30-12-2015': 425}
115469,WERKHAUS Design + Produktion GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=m3fb3,DE,Germany,29389,Bad Bodenteich,Mid (≤250),101-250,Other,Sonstige,1,{'31-03-2025': 568}
14879,werkzwei – Lutz Dudek,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=nsoct,DE,Germany,33602,Bielefeld,Micro (≤10),1-2,Services,Dienstleistung,1,
77336,Werner Furtner Consulting,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=145y1,DE,Germany,83533,Edling,Micro (≤10),1-2,Consulting,Beratung / Consulting,2,"{'31-01-2022': 379, '30-06-2024': 461}"
35667,Wertachtal-Werkstätten gGmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=djnf3,DE,Germany,87600,Kaufbeuren,Mid (≤250),101-250,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,2,"{'31-07-2023': 291, '31-12-2025': 327}"
14715,Werte-voller-Leben GmbH & Co KG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=41i0f,DE,Germany,86356,Steppach/Neusäss,Micro (≤10),3-10,Health / Social Affairs / Nursing,Gesundheitswesen / Soziales / Pflege,1,{'31-07-2022': 129}
14880,WeShareIT-Ulrich Lang,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=7wawl,DE,Germany,74348,Lauffen am Neckar,Micro (≤10),1-2,Consulting,Beratung / Consulting,2,"{'31-01-2018': 500, '30-01-2020': 500}"
25379,Westerwald-Brauerei H.Schneider GmbH & Co.KG,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=efp0h,DE,Germany,57627,Hachenburg,Mid (≤250),51-100,Nutrition / Agriculture / Forestry,Nahrungsmittel / Land /  Forstwirtschaft,2,"{'30-06-2023': 302, '30-06-2025': 416}"
14956,"Westphal & Baade, Abyme GbR",https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=6slna,DE,Germany,10967,Berlin,Micro (≤10),1-2,Trade / Consumption,Handel / Konsum,1,{'28-02-2022': 303}
35606,WEtell GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=2z9z2,DE,Germany,79106,Freiburg,Micro (≤10),3-10,Telecommunication,Telekommunikation,2,"{'30-09-2023': 470, '31-10-2025': 547}"
24791,WFG Bornheim,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=wxjdd,DE,Germany,53332,Bornheim,Micro (≤10),3-10,Services,Dienstleistung,2,"{'28-02-2023': 306, '31-10-2025': 367}"
14919,Wiedemann Jörn,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=ngc0a,DE,Germany,86984,Prem,Micro (≤10),1-2,Consulting,Beratung / Consulting,4,"{'25-03-2016': 510, '30-11-2020': 457, '31-07-2023': 447, '31-10-2025': 399}"
16161,Wiehag Holding GmbH,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=r6zmn,AT,Austria,4950,Altheim,Mid (≤250),101-250,Construction / Architecture,Baugewerbe / Architektur,1,{'31-05-2022': 520}
48061,Wildbad Rothenburg Evgl. Tagungsstätte KdöR,https://audit.ecogood.org/firmenauskunft-2/?lang=de&qrfkey=42zz6,DE,Germany,91541,Rothenburg ob der Tauber,Small (≤50),26-50,Tourism / Hotel / Catering,Tourismus / Hotel / Gastronomie,1,{'29-02-2024': 500}
