id,organization,country,postal_code,city,company_size,economic_sector
63662,Stiegl-Gut Wildshut GmbH,AT,5017,Salzburg,(3)11-25,Tourismus / Hotel / Gastronomie
14874,Stierlin Holz am Bau GmbH,CH,8400,Winterthur,(2)3-10,Handwerk
129757,Stiftung Gemeinwohl-Ökonomie NRW,DE,32756,Detmold,(1)1-2,Sonstige Branchen
45950,Stiftung Praktischer Umweltschutz Schweiz – Pusch,CH,8032,Zürich,(4)26-50,sonstiges
106945,Stiftung Theologische Hochschule Reutlingen der Evangelisch-methodistischen Kirche,DE,72762,Reutlingen,(3)11-25,Bildung / Universität / FH / Schulen
35307,"Stimmumschwung, Hayo Keckeis, Wilhermsdorf",DE,91452,Wilhermsdorf,,Kunst / Kultur / Unterhaltung
133268,STL srl sb,IT,36063,Marostica,(3)11-25,Commercio / Consumo
87391,Strobel AG,DE,91154,Roth,(4)26-50,Druck / Papier / Verpackung
35308,Strom vom Dach,AT,6343,Erl,,Energiewirtschaft
87416,Struck-Leuchten GmbH & Co. KG,DE,32839,Steinheim,(5)51-100,Marketing / Werbung / PR
129593,STUDIO | STADT | REGION – Förster Kurz Architekten & Stadtplaner Partnerschaft mbB,DE,80637,München,(3)11-25,Baugewerbe / Architektur
67263,Stuttgarter Bäder,DE,70176,Stuttgart,(7)>250,Kunst / Kultur / Unterhaltung
92477,Subbética Ecológica,ES,14940,Cabra,(1)1-2,Otros
94655,subject:RESOUL AG,DE,10965,Berlin,(2)3-10,Beratung / Consulting
44961,sun.e-solution GmbH,AT,9991,Dölsach,(2)3-10,Elektro / Elektronik
92453,Supernaranjas,ES,12530,Burriana,(8) Todas las tallas,Otros
152117,Superuse Studios NL BV,NL,3063NS,Rotterdam,(2)3-10,Construction / Architecture
14932,"Susanne Dahncke, Coaching für Querdenker",DE,21079,Hamburg,(1)1-2,Beratung / Consulting
17165,swapwork UG (haftungsbeschränkt),DE,10179,Berlin,(1)1-2,sonstiges
14689,Synthro,DE,55122,Mainz,(2)3-10,Beratung / Consulting
154460,Szene – Verein zur Förderung der Kultur,AT,5020,Salzburg,(3)11-25,Kunst / Kultur / Unterhaltung
25020,Taferner GmbH,IT,39031,Bruneck,(4)26-50,Verkehr / Transport / Logistik
38145,TAGWERK Großhandel für Naturkost GmbH,DE,85748,Garching,(2)3-10,Handel / Konsum
14707,Taifun-Tofu GmbH,DE,79108,Freiburg,(6)101-250,Nahrungsmittel / Land / Forstwirtschaft
44963,Talents4Good GmbH,DE,10117,Berlin,(2)3-10,Personalwesen / Personalbeschaffung
14986,Tannerhof GmbH & Co.KG,DE,83735,Bayrischzell,(4)26-50,Tourismus / Hotel / Gastronomie
37564,Tanzschule Schwebach,AT,1220,Wien,(2)3-10,Dienstleistung
14875,Taoasis GmbH Natur Duft Manufaktur,DE,32758,Detmold,(4)26-50,Gesundheitswesen / Soziales / Pflege
68530,TAOASIS GmbH Natur Duft Manufaktur,DE,32791,Lage,(4)26-50,Chemie
129596,TARABAO Bio.Fair.Direkt GmbH,DE,81735,München,(3)11-25,Handel / Konsum
37001,taz Verlags u. Vertriebs GmbH,DE,10969,Berlin,(7)>250,Medien
14853,Team Christian Felber,AT,1072,Wien,(2)3-10,Beratung / Consulting
76898,Team23 GmbH,DE,86153,Augs,(5)51-100,Internet / Multimedia
30156,Techgenossen eG,DE,81735,München,(2)3-10,EDV / IT
39029,Technischen Hochschule Nürnberg Georg Simon Ohm,DE,90489,Nürnberg,(7)>250,Bildung / Universität / FH / Schulen
78432,TECTUM GmbH,AT,6845,Hohenems,(4)26-50,Baugewerbe / Architektur
126584,Tenero Consulting sas,IT,37059,Zevio,(1)1-2,Assicurazione
144919,Tepui Energy UG,DE,40878,Ratingen,(1)1-2,Beratung / Consulting
62100,TESD GmbH,DE,89075,Ulm,(1)1-2,EDV / IT
25351,tetrateam – Nachhaltige Konzepte OHG,DE,10961,Berlin,(1)1-2,Versicherung
50520,Textlandia Sibylle Reuter,DE,40593,Düsseldorf,(1)1-2,Beratung / Consulting
41216,The Camphill School,US,19343,Glenmoore,(6)101-250,Bildung / Universität / FH / Schulen
112211,The Changer GmbH,DE,12053,Berlin,(2)3-10,Dienstleistung
92473,The Circular Project,ES,28008,Madrid,(1)1-2,Otros
106276,The New School for Information Services,NL,1071 cv,amsterdam,(3)11-25,Bildung / Universität / FH / Schulen
45841,Theater ecce,AT,5020,Salzburg,(2)3-10,Kunst / Kultur / Unterhaltung
35273,"Theater Salz+Pfeffer, Nürnberg",DE,90443,Nürnberg,(2)3-10,Kunst / Kultur / Unterhaltung
14751,TherapieZeitRaum,DE,30659,Hannover,(3)11-25,Gesundheitswesen / Soziales / Pflege
14934,Think fresh,DE,35647,Waldsolms,(1)1-2,Beratung / Consulting
14713,Thomas Henne,DE,88045,Friedrichshafen,(1)1-2,Beratung / Consulting
44779,"Thomas Huber, Bauernhof „Kripp“",AT,6067,Absam,(1)1-2,Nahrungsmittel / Land / Forstwirtschaft
14981,"Thomas Mönius, Gemeinwohlberater",DE,90419,Nürnberg,(1)1-2,Beratung / Consulting
115472,Thomas Schanz Solutions,CH,8232,Merishausen,(1)1-2,Beratung / Consulting
47041,Thomas Uloth Unternehmensberatung,DE,10179,Berlin – Mitte,(1)1-2,Beratung / Consulting
98829,Thomas Uloth Unternehmensberatung,DE,10179,Berlin,(1)1-2,Beratung / Consulting
155753,Thomas Uloth Unternehmensberatung,DE,10179,Berlin – Mitte,(1)1-2,Beratung / Consulting
14969,Tim Weinert,DE,70372,Stuttgart,(1)1-2,Beratung / Consulting
40968,Tischlein Deck Dich e. V.,DE,76135,Karlsruhe,(2)3-10,Tourismus / Hotel / Gastronomie
27432,TLB GmbH,AT,6543,Nauders,(2)3-10,Verkehr / Transport / Logistik
47141,TOFU Manufaktur Christian Nagel GmbH,DE,25474,Ellerbek,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
56881,Topp Textil GmbH,DE,87471,Durach,(5)51-100,Textilbranche
131835,Tourismusverband Ostallgäu e.V.,DE,87616,Marktoberdorf,(2)3-10,Tourismus / Hotel / Gastronomie
14806,Tourismusverband Wilder Kaiser,AT,6352,Ellmau,(4)26-50,Tourismus / Hotel / Gastronomie
14811,Trafik Doppelhammer,AT,6342,Niederndorf,(2)3-10,Handel / Konsum
33859,Transition Woods gGmbH,DE,80637,München,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
92439,Trasub La Vila S.L.,ES,03570,Villajoyosa,(8) Todas las tallas,Otros
133348,Treebu Srl società benefit,IT,37133,Verona,(2)3-10,Cibo / Agricoltura / Silvicoltura
91324,TRESS Brüder (TRESS Lebensmittel GmbH & Co. KG & Tress Gastronomie GmbH & Co. KG),DE,72534,Hayingen-Ehestetten,(5)51-100,Tourismus / Hotel / Gastronomie/ Lebensmittel
36883,Trigon Entwicklungsberatung registrierte Genossenschaft mit beschränkter Haftung,AT,8020,Graz,(2)3-10,Beratung / Consulting
14690,Trumer Privatbrauerei,AT,5162,Obertrum,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
40976,Tut-All Software GmbH,DE,76275,Ettlingen,(1)1-2,EDV / IT
30333,two4science,DE,64297,Darmstadt,(2)3-10,Chemie
132121,TZ Net GmbH,DE,44147,Dortmund,(1)1-2,Öffentliche Verwaltung
62183,Uitgeverij Genoeg,NL,5342 AL,Oss,(1)1-2,Media
14719,Ulenspiegel Druck GmbH & Co. KG,DE,82346,Andechs,(2)3-10,Druck / Papier / Verpackung
14916,Ulmer Weltladen,DE,89073,Ulm,(2)3-10,Handel / Konsum
14691,Ulrike Häussler,DE,68219,Mannheim,(1)1-2,Beratung / Consulting
14983,Universität Kassel Hessische Staatsdomäne,DE,34393,Grebenstein,(3)11-25,Forschung / Entwicklung / Wissenschaft
14977,Unser Kastanienhof,DE,34289,Zierenberg-Oberelsungen,(2)3-10,Nahrungsmittel / Land / Forstwirtschaft
45134,Unternehmensberatung & Training Dr. Sukowski,DE,12623,Berlin,(1)1-2,Steuerberatung / Wirtschaftsprüfung
74298,Unternehmensberatung Hagmann,AT,3123,Großrust,(1)1-2,Beratung / Consulting
14757,UnternehmensGrün e.V.,DE,10117,Berlin,(2)3-10,Vereine
124485,UnternehmensSinn PartG,DE,10179,Berlin,(1)1-2,Beratung / Consulting
25349,UnternehmensSinn PartGes,DE,10585,Berlin,(1)1-2,Beratung / Consulting
83220,upDATE Gesellschaft für Beratung und Training mbH,DE,90449,Nürnberg,(2)3-10,Beratung / Consulting
92383,Urbaser S.A,ES,38110,Santa Cruz de Tenerife,(8) Todas las tallas,Otros
66816,Urpunkt,CH,3012,Bern,(1)1-2,Beratung / Consulting
14876,Urte Töpfer – Wirtschaften mit Menschen,DE,10827,Berlin,(1)1-2,Beratung / Consulting
92463,USS,ES,35010,Las Palmas de Gran Canaria,(1)1-2,Otros
14795,Vägen Ut! Kooperativen,SE,41458,Göteborg,(5)51-100,Handwerk
40899,Vanovi Design,DE,12437,Berlin,(2)3-10,Medien
14917,Vaude,DE,88069,Tettnang,(7)250-,Textilbranche
14749,ver.de für nachhaltige Entwicklung e.G.,DE,80634,München,(1)1-2,Versicherung
44757,Verein freipflanzen,AT,6020,Innsbruck,(1)1-2,Nahrungsmittel / Land / Forstwirtschaft
37618,Vereinigte Volksbank eG,DE,33034,Brakel,(6)101-250,Banken
92461,"Veritable, SL",ES,08028,Barcelona,(1)1-2,Otros
143256,Vermessung Schubert ZT GmbH,AT,3100,St. Pölten,(5)51-100,Dienstleistung
36795,Veronika Lamprecht GAIA-Akademie,AT,4112,St. Gotthard i. M.,(1)1-2,Beratung / Consulting
143242,Versicherungsagentur Halmenschlager GmbH,AT,3071,Böheimkirchen,(2)3-10,Versicherung
82861,vhs Kempten,DE,87435,Kempten,(4)26-50,Bildung / Universität / FH / Schulen
153963,viadee Unternehmensberatung AG,DE,48147,Münster,(6)101-250,Beratung / Consulting
38378,Videotechnik Ing. Friedel HANS e.U.,AT,2380,Perchtoldsdorf,(2)3-10,Handwerk
92375,Viña ecológica Miguel Poveda Justamante,ES,03640,Monòver,(8) Todas las tallas,Otros
21406,Vinzenz Service GmbH,DE,72488,Sigmaringen,(6)101-250,Dienstleistung
102365,Vinzenz Service GmbH,DE,88630,Sigmaringen,(5)51-100,Tourismus / Hotel / Gastronomie
93793,Vision11 GmbH,DE,80336,München,(5)51-100,Beratung / Consulting
25050,visuellverstehen GmbH,DE,24937,Flensburg,(3)11-25,Software · Branding · SEO · Gemeinwohl
15653,Vitark NV,BE,9041,Oostakker,(1)1-2,Beratung / Consulting
94595,Vivat Lingua! Sprachtrainingsprogramme GmbH,DE,72072,Tübingen,(3)11-25,Bildung / Universität / FH / Schulen
14962,Voelkel GmbH,DE,29478,Höhbeck,(6)101-250,Nahrungsmittel / Land / Forstwirtschaft
45136,Volkshilfe Tirol,AT,6020,Innsbruck,(5)51-100,Gesundheitswesen / Soziales / Pflege
61662,Vollkornbäckerei Barth GmbH,DE,56332,Niederfell,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
14877,Vollkornbäckerei Niemand GmbH,DE,58093,Hagen,(4)26-50,Handwerk
44965,Vorarlberger Gemeindeverband,AT,6850,Dornbirn,(2)3-10,Öffentliche Verwaltung
124636,Vorarlberger Landes-Versicherung V.a.G.,AT,6900,Bregenz,(6)101-250,Versicherung
14972,Vorarlberger Landesversicherung V.a.G,AT,6900,Bregenz,(6)101-250,Finanzen
101572,w e i s s Architekten,DE,85072,Eichstätt,(3)11-25,Baugewerbe / Architektur
45138,Walch Bewegt GmbH,AT,6700,Bludenz,(2)3-10,Handel / Konsum
41075,Waldkindergarten St. Andrä,AT,3423,Wördern,(2)3-10,Bildung / Universität / FH / Schulen
14777,Waldorfschulverein Freiburg St. Georgen,DE,79111,Freiburg,(5)51-100,Bildung / Universität / FH / Schulen
14878,Waldorfschulverein Wetterau e.V.,DE,61231,Bad Nauheim,(5)51-100,Bildung / Universität / FH / Schulen
14918,Waldtraud Dietrich,AT,6414,Mieming,(1)1-2,Beratung / Consulting
14693,Wasmuth & Hörstel,DE,56170,Bendorf,(1)1-2,Dienstleistung
14779,WBS TRAINING AG,DE,12099,Berlin,(7)250-,Bildung / Universität / FH / Schulen
37562,Weingut Jurtschitsch,AT,3550,Langenlois,(4)26-50,Nahrungsmittel / Land / Forstwirtschaft
14694,Weiz Stadtmarketing KG,AT,8160,A-Weiz,(2)3-10,Kunst / Kultur / Unterhaltung
45140,"wellYunit, Sabine Siehl e.K.",DE,20251,Hamburg,(1)1-2,Internet / Multimedia
38148,Weltladen Lienz,AT,9900,Lienz,(2)3-10,Handel / Konsum
41212,Weltweitwandern GmbH,AT,8020,Graz,(2)3-10,Tourismus / Hotel / Gastronomie
115469,WERKHAUS Design + Produktion GmbH,DE,29389,Bad Bodenteich,(6)101-250,Sonstige Branchen
14879,werkzwei – Lutz Dudek,DE,33602,Bielefeld,(1)1-2,Dienstleistung
77336,Werner Furtner Consulting,DE,83533,Edling,(1)1-2,Beratung / Consulting
35667,Wertachtal-Werkstätten gGmbH,DE,87600,Kaufbeuren,(6)101-250,Gesundheitswesen / Soziales / Pflege
14715,Werte-voller-Leben GmbH & Co KG,DE,86356,Steppach/Neusäss,(2)3-10,Gesundheitswesen / Soziales / Pflege
14880,WeShareIT-Ulrich Lang,DE,74348,Lauffen am Neckar,(1)1-2,Beratung
25379,Westerwald-Brauerei H.Schneider GmbH & Co.KG,DE,57627,Hachenburg,(5)51-100,Nahrungsmittel / Land / Forstwirtschaft
14956,"Westphal & Baade, Abyme GbR",DE,10967,Berlin,(1)1-2,Handel / Konsum
35606,WEtell GmbH,DE,79106,Freiburg,(2)3-10,Telekommunikation
92341,WeWater,ES,38480,Buenavista,(8) Todas las tallas,Otros
24791,WFG Bornheim,DE,53332,Bornheim,(2)3-10,Dienstleistung
14919,Wiedemann Jörn,DE,86984,Prem,(1)1-2,Beratung / Consulting
16161,Wiehag Holding GmbH,AT,4950,Altheim,(6)101-250,Baugewerbe / Architektur
48061,Wildbad Rothenburg Evgl. Tagungsstätte KdöR,DE,91541,Rothenburg ob der Tauber,(4)26-50,Tourismus / Hotel / Gastronomie
47816,Willert Holding GmbH,DE,86167,Augsburg,(1)1-2,Immobilien / Facility Management
112793,Willmes und Partner,DE,59759,Arnsberg,(3)11-25,Beratung / Consulting
30343,Windkraft Simonsfeld AG,AT,2115,Ernstbrunn,(5)51-100,Energiewirtschaft
14799,Winkler Solar GmbH,AT,6800,Feldkirch,(3)11-25,Energiewirtschaft
111946,Wino Biolandbau GmbH&Co.KG,DE,74336,Brackenheim,(3)11-25,Nahrungsmittel / Land / Forstwirtschaft
24901,Wipptalreisen OHG,IT,39049,Pfitsch,(2)3-10,Verkehr / Transport / Logistik
14991,Wir Kinder der Erde – Wildnisschule Bayern,DE,86938,Schondorf,(1)1-2,Seminar / Messeanbieter
45142,WirkWandel Impuls GmbH,DE,12435,Berlin,(2)3-10,Beratung / Consulting
102421,Wirtschaftsförderung Münster GmbH,DE,48149,Münster,(3)11-25,Sonstige Branchen
14881,Wissenschaftsladen Hannover e.V.,DE,30451,Hannover,(1)1-2,Bildung / Universität / FH / Schulen
18750,WITTIG HR CONSULTING,DE,63741,Aschaffenburg,(1)1-2,Beratung / Consulting
154693,WITTIG HR Consulting,DE,63741,Aschaffenburg,(1)1-2,Beratung / Consulting
14882,Wittig HR-CONSULTING,DE,63741,Aschaffenburg,(1)1-2,Beratung / Consulting
132129,WMC Diktiersysteme GmbH,DE,44143,Dortmund,(2)3-10,Dienstleistung
55745,wobkom GmbH,DE,42897,Remscheid,(1)1-2,Dienstleistung
37744,Wodara Immobilien e.K.,DE,12681,Berlin,(1)1-2,Beratung / Consulting
36556,Wofgang Biebel,AT,2540,Bad Vöslau,(1)1-2,Beratung / Consulting
14758,Wohnanlage Fasanenhof gGmbH,DE,70565,Stuttgart,(4)26-50,Gesundheitswesen / Soziales / Pflege
25192,Wolf Oeding Unternehmensberatung,DE,22765,Hamburg,(1)1-2,Beratung / Consulting
30100,WOOD Kollnig Handelsagentur,AT,9990,Debant,(1)1-2,Handwerk
46088,Yellow Birds Consulting GmbH & Co. KG,DE,89081,Ulm,(1)1-2,Beratung / Consulting
143436,Yellow Birds GmbH,DE,89075,Ulm,(1)1-2,Beratung / Consulting
19131,Ynova Innovation Company BV,NL,8627SJ,Gauw,(1)1-2,Beratung / Consulting
153924,ZABELDruck GmbH,DE,78315,Radolfzell am Bodensee,(2)3-10,Druck / Papier / Verpackung
14920,Zahnarztpraxis am Kreuzberg,DE,10961,Berlin-Kreuzberg,(2)3-10,Gesundheitswesen / Soziales / Pflege
124481,Zahnarztpraxis am Kreuzberg,DE,10961,Berlin,(2)3-10,Gesundheitswesen / Soziales / Pflege
30353,Zallis Naturkost Cafe,DE,83404,Ainring – Mitterfelden,(1)1-2,Nahrungsmittel / Land / Forstwirtschaft
92485,Zaragoza Vivienda,ES,50003,Zaragoza,(1)1-2,Otros
44959,Zentrum Mensch Andrea Stoffers,DE,41460,Neuss,(1)1-2,Gesundheitswesen / Soziales / Pflege
118849,Zentrum Zeitgenössischer Musik – Kunsthaus Nexus,AT,5760,Saalfelden,(2)3-10,Kunst / Kultur / Unterhaltung
92844,Zimmerei Diedrich – Die Gesundhausbauer GmbH,DE,37434,Rüdershausen,(3)11-25,Baugewerbe / Architektur
45156,zimmerwerkstatt Nicola Bannier und Michael Weber,DE,29456,Hitzacker,(1)1-2,Handwerk
14718,Zukunftswerk eG,DE,82319,Starnberg,(2)3-10,Beratung / Consulting
30321,zündstoff. fair organic clothing S. Klemz & M. Rau GbR,DE,79100,Freiburg,(2)3-10,Textilbranche
